Ordrenr;Dato;Kundenr;Kundenavn;Kunderef;Valuta;Kundeordreref;Sum eksl. mva;Linjenr;Firma;Lager;Vare;Varenavn;Antall;Enhet;Netpris;Linjesum;Ordreverdi Totalt;Status;Henv1;Henv2;Henv3;Henv4;Henv5;Varegruppe
881761;12.02.2026;K770176;Storkunde K770176;REF-8809;NOK;PO-881761;4090,00;5;F10;Hovedlager;V660009;Vare V660009;10;STK;409,00;4090,00;4090,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881762;12.02.2026;K770176;Storkunde K770176;REF-8810;NOK;PO-881762;410,00;1;F10;Hovedlager;V660010;Vare V660010;1;STK;410,00;410,00;410,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881762;12.02.2026;K770176;Storkunde K770176;REF-8811;NOK;PO-881762;822,00;2;F10;Hovedlager;V660011;Vare V660011;2;STK;411,00;822,00;822,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881762;12.02.2026;K770176;Storkunde K770176;REF-8812;NOK;PO-881762;1236,00;3;F10;Hovedlager;V660012;Vare V660012;3;STK;412,00;1236,00;1236,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881762;12.02.2026;K770176;Storkunde K770176;REF-8813;NOK;PO-881762;1652,00;4;F10;Hovedlager;V660013;Vare V660013;4;STK;413,00;1652,00;1652,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881762;12.02.2026;K770176;Storkunde K770176;REF-8814;NOK;PO-881762;2070,00;5;F10;Hovedlager;V660014;Vare V660014;5;STK;414,00;2070,00;2070,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881763;12.02.2026;K770176;Storkunde K770176;REF-8815;NOK;PO-881763;2490,00;1;F10;Hovedlager;V660015;Vare V660015;6;STK;415,00;2490,00;2490,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881763;12.02.2026;K770176;Storkunde K770176;REF-8816;NOK;PO-881763;2912,00;2;F10;Hovedlager;V660016;Vare V660016;7;STK;416,00;2912,00;2912,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881763;12.02.2026;K770176;Storkunde K770176;REF-8817;NOK;PO-881763;3336,00;3;F10;Hovedlager;V660017;Vare V660017;8;STK;417,00;3336,00;3336,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881763;12.02.2026;K770176;Storkunde K770176;REF-8818;NOK;PO-881763;3762,00;4;F10;Hovedlager;V660018;Vare V660018;9;STK;418,00;3762,00;3762,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881763;12.02.2026;K770176;Storkunde K770176;REF-8819;NOK;PO-881763;4190,00;5;F10;Hovedlager;V660019;Vare V660019;10;STK;419,00;4190,00;4190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881764;12.02.2026;K770176;Storkunde K770176;REF-8820;NOK;PO-881764;420,00;1;F10;Hovedlager;V660020;Vare V660020;1;STK;420,00;420,00;420,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881764;12.02.2026;K770176;Storkunde K770176;REF-8821;NOK;PO-881764;842,00;2;F10;Hovedlager;V660021;Vare V660021;2;STK;421,00;842,00;842,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881764;12.02.2026;K770176;Storkunde K770176;REF-8822;NOK;PO-881764;1266,00;3;F10;Hovedlager;V660022;Vare V660022;3;STK;422,00;1266,00;1266,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881764;12.02.2026;K770176;Storkunde K770176;REF-8823;NOK;PO-881764;1692,00;4;F10;Hovedlager;V660023;Vare V660023;4;STK;423,00;1692,00;1692,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881764;12.02.2026;K770176;Storkunde K770176;REF-8824;NOK;PO-881764;2120,00;5;F10;Hovedlager;V660024;Vare V660024;5;STK;424,00;2120,00;2120,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881765;12.02.2026;K770176;Storkunde K770176;REF-8825;NOK;PO-881765;2550,00;1;F10;Hovedlager;V660025;Vare V660025;6;STK;425,00;2550,00;2550,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881765;12.02.2026;K770176;Storkunde K770176;REF-8826;NOK;PO-881765;2982,00;2;F10;Hovedlager;V660026;Vare V660026;7;STK;426,00;2982,00;2982,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881765;12.02.2026;K770176;Storkunde K770176;REF-8827;NOK;PO-881765;3416,00;3;F10;Hovedlager;V660027;Vare V660027;8;STK;427,00;3416,00;3416,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881765;12.02.2026;K770176;Storkunde K770176;REF-8828;NOK;PO-881765;3852,00;4;F10;Hovedlager;V660028;Vare V660028;9;STK;428,00;3852,00;3852,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881765;12.02.2026;K770176;Storkunde K770176;REF-8829;NOK;PO-881765;4290,00;5;F10;Hovedlager;V660029;Vare V660029;10;STK;429,00;4290,00;4290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881766;12.02.2026;K770176;Storkunde K770176;REF-8830;NOK;PO-881766;430,00;1;F10;Hovedlager;V660030;Vare V660030;1;STK;430,00;430,00;430,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881766;12.02.2026;K770176;Storkunde K770176;REF-8831;NOK;PO-881766;862,00;2;F10;Hovedlager;V660031;Vare V660031;2;STK;431,00;862,00;862,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881766;12.02.2026;K770176;Storkunde K770176;REF-8832;NOK;PO-881766;1296,00;3;F10;Hovedlager;V660032;Vare V660032;3;STK;432,00;1296,00;1296,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881766;12.02.2026;K770176;Storkunde K770176;REF-8833;NOK;PO-881766;1732,00;4;F10;Hovedlager;V660033;Vare V660033;4;STK;433,00;1732,00;1732,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881766;12.02.2026;K770176;Storkunde K770176;REF-8834;NOK;PO-881766;2170,00;5;F10;Hovedlager;V660034;Vare V660034;5;STK;434,00;2170,00;2170,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881767;12.02.2026;K770176;Storkunde K770176;REF-8835;NOK;PO-881767;2610,00;1;F10;Hovedlager;V660035;Vare V660035;6;STK;435,00;2610,00;2610,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881767;12.02.2026;K770176;Storkunde K770176;REF-8836;NOK;PO-881767;3052,00;2;F10;Hovedlager;V660036;Vare V660036;7;STK;436,00;3052,00;3052,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881767;12.02.2026;K770176;Storkunde K770176;REF-8837;NOK;PO-881767;3496,00;3;F10;Hovedlager;V660037;Vare V660037;8;STK;437,00;3496,00;3496,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881767;12.02.2026;K770176;Storkunde K770176;REF-8838;NOK;PO-881767;3942,00;4;F10;Hovedlager;V660038;Vare V660038;9;STK;438,00;3942,00;3942,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881767;12.02.2026;K770176;Storkunde K770176;REF-8839;NOK;PO-881767;4390,00;5;F10;Hovedlager;V660039;Vare V660039;10;STK;439,00;4390,00;4390,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881768;12.02.2026;K770176;Storkunde K770176;REF-8840;NOK;PO-881768;440,00;1;F10;Hovedlager;V660040;Vare V660040;1;STK;440,00;440,00;440,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881768;12.02.2026;K770176;Storkunde K770176;REF-8841;NOK;PO-881768;882,00;2;F10;Hovedlager;V660041;Vare V660041;2;STK;441,00;882,00;882,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881768;12.02.2026;K770176;Storkunde K770176;REF-8842;NOK;PO-881768;1326,00;3;F10;Hovedlager;V660042;Vare V660042;3;STK;442,00;1326,00;1326,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881768;12.02.2026;K770176;Storkunde K770176;REF-8843;NOK;PO-881768;1772,00;4;F10;Hovedlager;V660043;Vare V660043;4;STK;443,00;1772,00;1772,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881768;12.02.2026;K770176;Storkunde K770176;REF-8844;NOK;PO-881768;2220,00;5;F10;Hovedlager;V660044;Vare V660044;5;STK;444,00;2220,00;2220,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881769;12.02.2026;K770176;Storkunde K770176;REF-8845;NOK;PO-881769;2670,00;1;F10;Hovedlager;V660045;Vare V660045;6;STK;445,00;2670,00;2670,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881769;12.02.2026;K770176;Storkunde K770176;REF-8846;NOK;PO-881769;3122,00;2;F10;Hovedlager;V660046;Vare V660046;7;STK;446,00;3122,00;3122,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881769;12.02.2026;K770176;Storkunde K770176;REF-8847;NOK;PO-881769;3576,00;3;F10;Hovedlager;V660047;Vare V660047;8;STK;447,00;3576,00;3576,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881769;12.02.2026;K770176;Storkunde K770176;REF-8848;NOK;PO-881769;4032,00;4;F10;Hovedlager;V660048;Vare V660048;9;STK;448,00;4032,00;4032,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881769;12.02.2026;K770176;Storkunde K770176;REF-8849;NOK;PO-881769;4490,00;5;F10;Hovedlager;V660049;Vare V660049;10;STK;449,00;4490,00;4490,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881770;12.02.2026;K770177;Storkunde K770177;REF-8850;NOK;PO-881770;450,00;1;F10;Hovedlager;V660050;Vare V660050;1;STK;450,00;450,00;450,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881770;12.02.2026;K770177;Storkunde K770177;REF-8851;NOK;PO-881770;902,00;2;F10;Hovedlager;V660051;Vare V660051;2;STK;451,00;902,00;902,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881770;12.02.2026;K770177;Storkunde K770177;REF-8852;NOK;PO-881770;1356,00;3;F10;Hovedlager;V660052;Vare V660052;3;STK;452,00;1356,00;1356,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881770;12.02.2026;K770177;Storkunde K770177;REF-8853;NOK;PO-881770;1812,00;4;F10;Hovedlager;V660053;Vare V660053;4;STK;453,00;1812,00;1812,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881770;12.02.2026;K770177;Storkunde K770177;REF-8854;NOK;PO-881770;2270,00;5;F10;Hovedlager;V660054;Vare V660054;5;STK;454,00;2270,00;2270,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881771;12.02.2026;K770177;Storkunde K770177;REF-8855;NOK;PO-881771;2730,00;1;F10;Hovedlager;V660055;Vare V660055;6;STK;455,00;2730,00;2730,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881771;12.02.2026;K770177;Storkunde K770177;REF-8856;NOK;PO-881771;3192,00;2;F10;Hovedlager;V660056;Vare V660056;7;STK;456,00;3192,00;3192,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881771;12.02.2026;K770177;Storkunde K770177;REF-8857;NOK;PO-881771;3656,00;3;F10;Hovedlager;V660057;Vare V660057;8;STK;457,00;3656,00;3656,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881771;12.02.2026;K770177;Storkunde K770177;REF-8858;NOK;PO-881771;4122,00;4;F10;Hovedlager;V660058;Vare V660058;9;STK;458,00;4122,00;4122,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881771;12.02.2026;K770177;Storkunde K770177;REF-8859;NOK;PO-881771;4590,00;5;F10;Hovedlager;V660059;Vare V660059;10;STK;459,00;4590,00;4590,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881772;12.02.2026;K770177;Storkunde K770177;REF-8860;NOK;PO-881772;460,00;1;F10;Hovedlager;V660060;Vare V660060;1;STK;460,00;460,00;460,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881772;12.02.2026;K770177;Storkunde K770177;REF-8861;NOK;PO-881772;922,00;2;F10;Hovedlager;V660061;Vare V660061;2;STK;461,00;922,00;922,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881772;12.02.2026;K770177;Storkunde K770177;REF-8862;NOK;PO-881772;1386,00;3;F10;Hovedlager;V660062;Vare V660062;3;STK;462,00;1386,00;1386,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881772;12.02.2026;K770177;Storkunde K770177;REF-8863;NOK;PO-881772;1852,00;4;F10;Hovedlager;V660063;Vare V660063;4;STK;463,00;1852,00;1852,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881772;12.02.2026;K770177;Storkunde K770177;REF-8864;NOK;PO-881772;2320,00;5;F10;Hovedlager;V660064;Vare V660064;5;STK;464,00;2320,00;2320,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881773;12.02.2026;K770177;Storkunde K770177;REF-8865;NOK;PO-881773;2790,00;1;F10;Hovedlager;V660065;Vare V660065;6;STK;465,00;2790,00;2790,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881773;12.02.2026;K770177;Storkunde K770177;REF-8866;NOK;PO-881773;3262,00;2;F10;Hovedlager;V660066;Vare V660066;7;STK;466,00;3262,00;3262,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881773;12.02.2026;K770177;Storkunde K770177;REF-8867;NOK;PO-881773;3736,00;3;F10;Hovedlager;V660067;Vare V660067;8;STK;467,00;3736,00;3736,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881773;12.02.2026;K770177;Storkunde K770177;REF-8868;NOK;PO-881773;4212,00;4;F10;Hovedlager;V660068;Vare V660068;9;STK;468,00;4212,00;4212,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881773;12.02.2026;K770177;Storkunde K770177;REF-8869;NOK;PO-881773;4690,00;5;F10;Hovedlager;V660069;Vare V660069;10;STK;469,00;4690,00;4690,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881774;12.02.2026;K770177;Storkunde K770177;REF-8870;NOK;PO-881774;470,00;1;F10;Hovedlager;V660070;Vare V660070;1;STK;470,00;470,00;470,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881774;12.02.2026;K770177;Storkunde K770177;REF-8871;NOK;PO-881774;942,00;2;F10;Hovedlager;V660071;Vare V660071;2;STK;471,00;942,00;942,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881774;12.02.2026;K770177;Storkunde K770177;REF-8872;NOK;PO-881774;1416,00;3;F10;Hovedlager;V660072;Vare V660072;3;STK;472,00;1416,00;1416,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881774;12.02.2026;K770177;Storkunde K770177;REF-8873;NOK;PO-881774;1892,00;4;F10;Hovedlager;V660073;Vare V660073;4;STK;473,00;1892,00;1892,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881774;12.02.2026;K770177;Storkunde K770177;REF-8874;NOK;PO-881774;2370,00;5;F10;Hovedlager;V660074;Vare V660074;5;STK;474,00;2370,00;2370,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881775;12.02.2026;K770177;Storkunde K770177;REF-8875;NOK;PO-881775;2850,00;1;F10;Hovedlager;V660075;Vare V660075;6;STK;475,00;2850,00;2850,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881775;12.02.2026;K770177;Storkunde K770177;REF-8876;NOK;PO-881775;3332,00;2;F10;Hovedlager;V660076;Vare V660076;7;STK;476,00;3332,00;3332,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881775;12.02.2026;K770177;Storkunde K770177;REF-8877;NOK;PO-881775;3816,00;3;F10;Hovedlager;V660077;Vare V660077;8;STK;477,00;3816,00;3816,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881775;12.02.2026;K770177;Storkunde K770177;REF-8878;NOK;PO-881775;4302,00;4;F10;Hovedlager;V660078;Vare V660078;9;STK;478,00;4302,00;4302,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881775;12.02.2026;K770177;Storkunde K770177;REF-8879;NOK;PO-881775;4790,00;5;F10;Hovedlager;V660079;Vare V660079;10;STK;479,00;4790,00;4790,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881776;12.02.2026;K770177;Storkunde K770177;REF-8880;NOK;PO-881776;480,00;1;F10;Hovedlager;V660080;Vare V660080;1;STK;480,00;480,00;480,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881776;12.02.2026;K770177;Storkunde K770177;REF-8881;NOK;PO-881776;962,00;2;F10;Hovedlager;V660081;Vare V660081;2;STK;481,00;962,00;962,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881776;12.02.2026;K770177;Storkunde K770177;REF-8882;NOK;PO-881776;1446,00;3;F10;Hovedlager;V660082;Vare V660082;3;STK;482,00;1446,00;1446,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881776;12.02.2026;K770177;Storkunde K770177;REF-8883;NOK;PO-881776;1932,00;4;F10;Hovedlager;V660083;Vare V660083;4;STK;483,00;1932,00;1932,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881776;12.02.2026;K770177;Storkunde K770177;REF-8884;NOK;PO-881776;2420,00;5;F10;Hovedlager;V660084;Vare V660084;5;STK;484,00;2420,00;2420,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881777;12.02.2026;K770177;Storkunde K770177;REF-8885;NOK;PO-881777;2910,00;1;F10;Hovedlager;V660085;Vare V660085;6;STK;485,00;2910,00;2910,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881777;12.02.2026;K770177;Storkunde K770177;REF-8886;NOK;PO-881777;3402,00;2;F10;Hovedlager;V660086;Vare V660086;7;STK;486,00;3402,00;3402,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881777;12.02.2026;K770177;Storkunde K770177;REF-8887;NOK;PO-881777;3896,00;3;F10;Hovedlager;V660087;Vare V660087;8;STK;487,00;3896,00;3896,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881777;12.02.2026;K770177;Storkunde K770177;REF-8888;NOK;PO-881777;4392,00;4;F10;Hovedlager;V660088;Vare V660088;9;STK;488,00;4392,00;4392,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881777;12.02.2026;K770177;Storkunde K770177;REF-8889;NOK;PO-881777;4890,00;5;F10;Hovedlager;V660089;Vare V660089;10;STK;489,00;4890,00;4890,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881778;12.02.2026;K770177;Storkunde K770177;REF-8890;NOK;PO-881778;490,00;1;F10;Hovedlager;V660090;Vare V660090;1;STK;490,00;490,00;490,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881778;12.02.2026;K770177;Storkunde K770177;REF-8891;NOK;PO-881778;982,00;2;F10;Hovedlager;V660091;Vare V660091;2;STK;491,00;982,00;982,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881778;12.02.2026;K770177;Storkunde K770177;REF-8892;NOK;PO-881778;1476,00;3;F10;Hovedlager;V660092;Vare V660092;3;STK;492,00;1476,00;1476,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881778;12.02.2026;K770177;Storkunde K770177;REF-8893;NOK;PO-881778;1972,00;4;F10;Hovedlager;V660093;Vare V660093;4;STK;493,00;1972,00;1972,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881778;12.02.2026;K770177;Storkunde K770177;REF-8894;NOK;PO-881778;2470,00;5;F10;Hovedlager;V660094;Vare V660094;5;STK;494,00;2470,00;2470,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881779;12.02.2026;K770177;Storkunde K770177;REF-8895;NOK;PO-881779;2970,00;1;F10;Hovedlager;V660095;Vare V660095;6;STK;495,00;2970,00;2970,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881779;12.02.2026;K770177;Storkunde K770177;REF-8896;NOK;PO-881779;3472,00;2;F10;Hovedlager;V660096;Vare V660096;7;STK;496,00;3472,00;3472,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881779;12.02.2026;K770177;Storkunde K770177;REF-8897;NOK;PO-881779;3976,00;3;F10;Hovedlager;V660097;Vare V660097;8;STK;497,00;3976,00;3976,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881779;12.02.2026;K770177;Storkunde K770177;REF-8898;NOK;PO-881779;4482,00;4;F10;Hovedlager;V660098;Vare V660098;9;STK;498,00;4482,00;4482,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881779;12.02.2026;K770177;Storkunde K770177;REF-8899;NOK;PO-881779;4990,00;5;F10;Hovedlager;V660099;Vare V660099;10;STK;499,00;4990,00;4990,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881780;12.02.2026;K770178;Storkunde K770178;REF-8900;NOK;PO-881780;500,00;1;F10;Hovedlager;V660000;Vare V660000;1;STK;500,00;500,00;500,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881780;12.02.2026;K770178;Storkunde K770178;REF-8901;NOK;PO-881780;1002,00;2;F10;Hovedlager;V660001;Vare V660001;2;STK;501,00;1002,00;1002,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881780;12.02.2026;K770178;Storkunde K770178;REF-8902;NOK;PO-881780;1506,00;3;F10;Hovedlager;V660002;Vare V660002;3;STK;502,00;1506,00;1506,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881780;12.02.2026;K770178;Storkunde K770178;REF-8903;NOK;PO-881780;2012,00;4;F10;Hovedlager;V660003;Vare V660003;4;STK;503,00;2012,00;2012,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881780;12.02.2026;K770178;Storkunde K770178;REF-8904;NOK;PO-881780;2520,00;5;F10;Hovedlager;V660004;Vare V660004;5;STK;504,00;2520,00;2520,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881781;12.02.2026;K770178;Storkunde K770178;REF-8905;NOK;PO-881781;3030,00;1;F10;Hovedlager;V660005;Vare V660005;6;STK;505,00;3030,00;3030,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881781;12.02.2026;K770178;Storkunde K770178;REF-8906;NOK;PO-881781;3542,00;2;F10;Hovedlager;V660006;Vare V660006;7;STK;506,00;3542,00;3542,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881781;12.02.2026;K770178;Storkunde K770178;REF-8907;NOK;PO-881781;4056,00;3;F10;Hovedlager;V660007;Vare V660007;8;STK;507,00;4056,00;4056,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881781;12.02.2026;K770178;Storkunde K770178;REF-8908;NOK;PO-881781;4572,00;4;F10;Hovedlager;V660008;Vare V660008;9;STK;508,00;4572,00;4572,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881781;12.02.2026;K770178;Storkunde K770178;REF-8909;NOK;PO-881781;5090,00;5;F10;Hovedlager;V660009;Vare V660009;10;STK;509,00;5090,00;5090,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881782;12.02.2026;K770178;Storkunde K770178;REF-8910;NOK;PO-881782;510,00;1;F10;Hovedlager;V660010;Vare V660010;1;STK;510,00;510,00;510,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881782;12.02.2026;K770178;Storkunde K770178;REF-8911;NOK;PO-881782;1022,00;2;F10;Hovedlager;V660011;Vare V660011;2;STK;511,00;1022,00;1022,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881782;12.02.2026;K770178;Storkunde K770178;REF-8912;NOK;PO-881782;1536,00;3;F10;Hovedlager;V660012;Vare V660012;3;STK;512,00;1536,00;1536,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881782;12.02.2026;K770178;Storkunde K770178;REF-8913;NOK;PO-881782;2052,00;4;F10;Hovedlager;V660013;Vare V660013;4;STK;513,00;2052,00;2052,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881782;12.02.2026;K770178;Storkunde K770178;REF-8914;NOK;PO-881782;2570,00;5;F10;Hovedlager;V660014;Vare V660014;5;STK;514,00;2570,00;2570,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881783;12.02.2026;K770178;Storkunde K770178;REF-8915;NOK;PO-881783;3090,00;1;F10;Hovedlager;V660015;Vare V660015;6;STK;515,00;3090,00;3090,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881783;12.02.2026;K770178;Storkunde K770178;REF-8916;NOK;PO-881783;3612,00;2;F10;Hovedlager;V660016;Vare V660016;7;STK;516,00;3612,00;3612,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881783;12.02.2026;K770178;Storkunde K770178;REF-8917;NOK;PO-881783;4136,00;3;F10;Hovedlager;V660017;Vare V660017;8;STK;517,00;4136,00;4136,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881783;12.02.2026;K770178;Storkunde K770178;REF-8918;NOK;PO-881783;4662,00;4;F10;Hovedlager;V660018;Vare V660018;9;STK;518,00;4662,00;4662,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881783;12.02.2026;K770178;Storkunde K770178;REF-8919;NOK;PO-881783;5190,00;5;F10;Hovedlager;V660019;Vare V660019;10;STK;519,00;5190,00;5190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881784;12.02.2026;K770178;Storkunde K770178;REF-8920;NOK;PO-881784;520,00;1;F10;Hovedlager;V660020;Vare V660020;1;STK;520,00;520,00;520,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881784;12.02.2026;K770178;Storkunde K770178;REF-8921;NOK;PO-881784;1042,00;2;F10;Hovedlager;V660021;Vare V660021;2;STK;521,00;1042,00;1042,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881784;12.02.2026;K770178;Storkunde K770178;REF-8922;NOK;PO-881784;1566,00;3;F10;Hovedlager;V660022;Vare V660022;3;STK;522,00;1566,00;1566,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881784;12.02.2026;K770178;Storkunde K770178;REF-8923;NOK;PO-881784;2092,00;4;F10;Hovedlager;V660023;Vare V660023;4;STK;523,00;2092,00;2092,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881784;12.02.2026;K770178;Storkunde K770178;REF-8924;NOK;PO-881784;2620,00;5;F10;Hovedlager;V660024;Vare V660024;5;STK;524,00;2620,00;2620,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881785;12.02.2026;K770178;Storkunde K770178;REF-8925;NOK;PO-881785;3150,00;1;F10;Hovedlager;V660025;Vare V660025;6;STK;525,00;3150,00;3150,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881785;12.02.2026;K770178;Storkunde K770178;REF-8926;NOK;PO-881785;3682,00;2;F10;Hovedlager;V660026;Vare V660026;7;STK;526,00;3682,00;3682,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881785;12.02.2026;K770178;Storkunde K770178;REF-8927;NOK;PO-881785;4216,00;3;F10;Hovedlager;V660027;Vare V660027;8;STK;527,00;4216,00;4216,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881785;12.02.2026;K770178;Storkunde K770178;REF-8928;NOK;PO-881785;4752,00;4;F10;Hovedlager;V660028;Vare V660028;9;STK;528,00;4752,00;4752,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881785;12.02.2026;K770178;Storkunde K770178;REF-8929;NOK;PO-881785;5290,00;5;F10;Hovedlager;V660029;Vare V660029;10;STK;529,00;5290,00;5290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
881786;12.02.2026;K770178;Storkunde K770178;REF-8930;NOK;PO-881786;530,00;1;F10;Hovedlager;V660030;Vare V660030;1;STK;530,00;530,00;530,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
